Ensemble,Vortex ID,Num Voxels,Num Surface Voxels,Max Depth,Surface Aspect Ratio,Surface Avg Radius,Life Time,Start Time,Rotation,Start Center X,Start Center Y,End Center X,End Center Y,Travelled Distance,Surface Temperature,Avg Temperature,Min Temperature,Max Temperature,Surface Salinity,Avg Salinity,Min Salinity,Max Salinity,Extreme SLA,Min SLA,Max SLA
45,267,17531,2133,8,202.174,3.44332,0,20,CCW,0.883416,0.0998652,0.883416,0.0998652,0.889043,0,0,24.7787,26.5583,0,0,35.7628,36.3061,0.230633,0.164972,0.230633
45,268,2768,2593,4,230.312,0.539488,4,20,CW,0.295892,0.707206,0.295892,0.707206,0.766611,0,0,23.7465,25.8512,0,0,39.6208,40.2627,-0.132981,-0.132981,0.0823424
45,269,284,171,4,134.85,0.8582,1,20,CCW,0.860992,0.0888257,0.860992,0.0888257,0.865562,0,0,25.1387,26.4107,0,0,35.8863,36.2001,0.195953,0.180295,0.195953
45,270,9921,22,30,101.899,0.327448,0,20,CCW,0.379908,0.611558,0.379908,0.611558,0.719954,0,0,21.5954,26.8727,0,0,40.5689,40.5722,-0.0430348,-0.0430348,-0.0358681
45,271,53,39,5,192.6,0.399458,0,20,CCW,0.589834,0.38653,0.589834,0.38653,0.705202,0,0,28.6312,28.896,0,0,38.2877,38.5436,0.0811883,0.0751211,0.0811883
45,272,44,24,4,116.409,0.380078,0,20,CW,0.692529,0.111744,0.692529,0.111744,0.701487,0,0,26.2194,26.424,0,0,35.8415,35.9087,0.226632,0.225782,0.226632
45,273,448,73,8,17.4423,0.0503714,7,20,CCW,0.380023,0.709105,0.380023,0.709105,0.804517,0,0,25.6417,26.264,0,0,39.505,39.5204,0.185783,-0.0183757,0.185783
45,274,161,13,10,124.408,0.257923,0,20,CW,0.340683,0.755625,0.340683,0.755625,0.828875,9.22054e-43,0,24.9576,25.8584,1.42512e-42,0,39.5858,39.6106,-0.031979,-0.031979,-0.0260621
45,275,26,14,4,108.349,0.243423,0,20,CCW,0.636243,0.209551,0.636243,0.209551,0.669863,5.32493e-44,0,26.3085,26.7785,7.28675e-44,0,36.3296,36.6234,0.146551,0.142751,0.146551
45,276,5,2,5,64.6555,0.17565,0,20,CW,0.210388,0.827376,0.210388,0.827376,0.853707,4.41133e-11,1.33336e-26,24.2431,24.2611,7.29135e-11,2.20365e-26,40.0819,40.0874,-0.075141,-0.075141,-0.0741941
45,277,7,7,3,235.197,0.151268,0,20,CCW,0.581599,0.25419,0.581599,0.25419,0.63472,2.89e-32,2.89e-32,26.27,26.3067,4.05775e-32,4.05775e-32,36.8761,36.9407,0.118555,0.117429,0.118555
45,278,36,36,3,516.002,0.137084,0,20,CW,0.389466,0.448191,0.389466,0.448191,0.593766,0,0,25.5758,26.3688,0,0,38.0657,38.1454,0.0899066,0.0815116,0.0899066
45,279,2,2,3,288.718,0.109562,0,20,CCW,0.166924,0.914172,0.166924,0.914172,0.929287,3.66529e-11,3.66529e-11,20.0962,20.204,7.3906e-11,7.3906e-11,40.6165,40.644,-0.117174,-0.117174,-0.116484
45,280,4,4,3,496.308,0.0894704,0,20,CW,0.355534,0.765632,0.355534,0.765632,0.844154,7.92256e-23,7.92256e-23,23.8803,23.9889,1.30989e-22,1.30989e-22,39.5861,39.5927,-0.0464595,-0.0464595,-0.0440118
45,281,3,3,3,851.679,0.0674315,0,20,CW,0.627923,0.170782,0.627923,0.170782,0.650733,6.35895e-18,6.35895e-18,25.7566,25.7818,8.94113e-18,8.94113e-18,36.1823,36.2904,0.157669,0.157149,0.157669
45,282,15,15,3,1922.47,0.0394341,0,20,CCW,0.229552,0.933521,0.229552,0.933521,0.96133,1.4013e-45,1.4013e-45,0,24.1438,2.8026e-45,2.8026e-45,0,40.1885,-0.100131,-0.100131,0
45,283,2266,709,6,225.837,1.97079,1,21,CCW,0.577271,0.253062,0.577271,0.253062,0.630304,0,0,26.246,28.1715,0,0,36.7371,37.406,0.143531,0.121175,0.143531
45,284,468,83,8,84.04,0.150349,3,21,CW,0.341695,0.744166,0.341695,0.744166,0.818864,0,0,25.4632,25.8821,0,0,39.5743,39.6185,0.0470548,-0.0260268,0.0470548
45,285,19,3,5,118.476,0.210495,0,21,CW,0.285424,0.849409,0.285424,0.849409,0.896082,1.85666e-17,0,25.0626,25.1268,2.95069e-17,0,39.8343,39.8645,-0.0493634,-0.0493634,-0.0488758
45,286,2,2,3,69.6089,0.176247,0,21,CCW,0.488567,0.345507,0.488567,0.345507,0.598392,9.78448e-11,9.78448e-11,26.8745,26.9163,1.34991e-10,1.34991e-10,37.0989,37.1131,0.128404,0.128275,0.128404
45,287,27,6,4,139.158,0.174796,0,21,CW,0.431245,0.572778,0.431245,0.572778,0.716971,7.29999e-29,0,27.0693,27.1536,1.04814e-28,0,38.9104,38.9347,0.0357962,0.0329937,0.0357962
45,288,3,3,3,81.8128,0.156619,0,21,CW,0.617254,0.224852,0.617254,0.224852,0.656933,1.96513e-17,1.96513e-17,26.5162,26.5716,2.70993e-17,2.70993e-17,36.5946,36.6182,0.14861,0.147988,0.14861
45,289,244,119,4,1362.97,0.131848,1,21,CCW,0.474557,0.532876,0.474557,0.532876,0.713556,0,0,0,28.1246,0,0,0,39.0774,0.0719673,0.0642712,0.0719673
45,290,69,8,8,87.6434,0.127944,0,21,CW,0.308465,0.820904,0.308465,0.820904,0.876946,1.21133e-33,0,25.0839,25.1854,1.91201e-33,0,39.6897,39.756,-0.0462407,-0.0462407,-0.0445786
45,291,15,15,3,720.861,0.123716,1,21,CW,0.330037,0.627095,0.330037,0.627095,0.708641,1.00893e-43,1.00893e-43,24.4594,25.2072,1.61149e-43,1.61149e-43,39.4011,39.6902,-0.0145263,-0.0145263,0.0116264
45,292,21,4,3,100.604,0.0830911,0,21,CW,0.287258,0.846939,0.287258,0.846939,0.894328,3.3232e-22,0,25.0546,25.1248,5.27359e-22,0,39.8404,39.8645,-0.0483862,-0.0483862,-0.0476083
45,293,1,1,3,60,0.0247103,0,21,CCW,0.606851,0.370684,0.606851,0.370684,0.711109,28.6471,28.6471,28.6471,28.6471,38.1098,38.1098,38.1098,38.1098,0.10123,0.10123,0.10123
45,294,39268,2755,33,64.4216,0.857174,4,22,CCW,0.380103,0.577963,0.380103,0.577963,0.691751,0,0,21.5812,27.2983,0,0,38.9813,40.591,0.103741,-0.00731783,0.103741
45,295,4078,830,6,262.028,2.32744,1,22,CW,0.508216,0.383113,0.508216,0.383113,0.636443,0,0,26.7353,28.854,0,0,37.0013,38.1671,0.173758,0.14193,0.173758
45,296,414,414,3,178.956,1.35978,0,22,CCW,0.375125,0.611142,0.375125,0.611142,0.717087,0,0,24.9436,26.1148,0,0,38.9677,39.3813,-0.0122301,-0.0122301,0.0107845
45,297,644,109,5,207.745,0.768584,0,22,CW,0.518144,0.365943,0.518144,0.365943,0.634341,0,0,27.5493,27.915,0,0,37.2827,37.4655,0.157617,0.153116,0.157617
45,298,601,77,7,119.398,0.609488,0,22,CW,0.503966,0.414405,0.503966,0.414405,0.652467,0,0,28.1159,28.7069,0,0,37.661,38.01,0.154974,0.152772,0.154974
45,299,179,46,5,509.529,0.459593,0,22,CW,0.578297,0.320244,0.578297,0.320244,0.661048,0,0,28.077,28.2022,0,0,37.4528,37.597,0.147889,0.143783,0.147889
45,300,99,41,3,100.202,0.409621,0,22,CCW,0.446735,0.588126,0.446735,0.588126,0.738555,0,0,26.1377,27.0687,0,0,39.0906,39.2228,0.0379861,0.0292748,0.0379861
45,301,238,42,7,129.835,0.396938,0,22,CCW,0.487921,0.505864,0.487921,0.505864,0.702827,0,0,0,28.1733,0,0,0,39.035,0.0817471,0.0759245,0.0817471
45,302,357,19,9,140.768,0.352156,0,22,CW,0.423663,0.613148,0.423663,0.613148,0.745279,0,0,26.8732,27.6615,0,0,39.0113,39.7547,0.0480538,0.0457491,0.0480538
45,303,151,27,5,80.1848,0.370185,1,22,CCW,0.297786,0.839736,0.297786,0.839736,0.890974,0,0,24.2296,24.9792,0,0,39.8022,39.8707,-0.0268937,-0.0268937,0.0143353
45,304,55,17,3,154.002,0.289757,0,22,CCW,0.459056,0.545818,0.459056,0.545818,0.713197,8.40779e-45,0,27.1541,27.3959,1.12104e-44,0,38.8984,39.0798,0.0625774,0.0561691,0.0625774
45,305,313,6,15,347.634,0.25784,0,22,CW,0.214537,0.826332,0.214537,0.826332,0.853728,3.93009e-28,0,24.0857,24.3741,6.47234e-28,0,40.0309,40.11,-0.0385922,-0.0385922,-0.0352123
45,306,82,82,3,1581.36,0.179388,0,22,CW,0.561889,0.427135,0.561889,0.427135,0.705807,0,0,28.3396,28.935,0,0,38.3774,38.5822,0.122701,0.104054,0.122701
45,307,4,2,4,75.0815,0.104184,0,22,CCW,0.378435,0.711495,0.378435,0.711495,0.805878,1.87071e-10,1.36114e-21,25.6769,25.7459,2.87363e-10,2.09084e-21,39.4928,39.4968,0.00871204,0.00807476,0.00871204
45,308,20,20,3,1202.69,0.0610198,1,22,CW,0.760844,0.142956,0.760844,0.142956,0.774158,0,0,26.2961,26.5662,0,0,35.8775,35.9158,0.243082,0.230589,0.243082
45,309,2,2,3,1694.7,0.0312485,0,22,CCW,0.213875,0.83035,0.213875,0.83035,0.857452,1.76205e-10,1.76205e-10,24.1834,24.2515,2.91678e-10,2.91678e-10,40.0784,40.0975,-0.0431488,-0.0431488,-0.0399006
45,310,1,0,4,60,0.0239721,0,22,CCW,0.734192,0.0732426,0.734192,0.0732426,0.737836,0,26.8791,26.8791,26.8791,0,36.1786,36.1786,36.1786,0,0,0
45,311,4,1,3,60,0.0168914,0,22,CCW,0.294857,0.838673,0.294857,0.838673,0.888996,24.7538,1.31043e-21,24.7526,24.7538,39.8543,2.10987e-21,39.8543,39.8545,-0.0240346,-0.0240346,-0.0240346
45,312,0,0,0,60,0.0121107,0,60,CW,0,0,0.515633,0.371592,0.635577,0,0,0,0,0,0,0,0,0,0,0
45,313,5744,417,8,600.578,2.2198,1,23,CCW,0.861046,0.100002,0.861046,0.100002,0.866833,0,0,25.0966,26.4875,0,0,35.7823,36.2883,0.194762,0.145491,0.194762
45,314,632,314,3,157.499,0.744969,2,23,CCW,0.507475,0.284203,0.507475,0.284203,0.581638,0,0,27.2409,27.6365,0,0,37.2446,37.6885,0.251896,0.180366,0.251896
45,315,1384,405,6,184.851,1.45306,0,23,CCW,0.856521,0.0797346,0.856521,0.0797346,0.860224,0,0,25.1612,26.4766,0,0,35.7942,36.2069,0.192414,0.159533,0.192414
45,316,91,27,3,257.439,0.603751,1,23,CCW,0.524783,0.272039,0.524783,0.272039,0.591102,0,0,27.3104,27.5363,0,0,37.081,37.3528,0.207413,0.183041,0.207413
45,317,202,50,4,118.2,0.488213,0,23,CW,0.451674,0.427819,0.451674,0.427819,0.622124,0,0,27.4921,27.9598,0,0,37.6584,37.9066,0.187124,0.183138,0.187124
45,318,37,37,3,134.974,0.432179,0,23,CCW,0.518069,0.275114,0.518069,0.275114,0.586586,0,0,27.3142,27.5371,0,0,37.1217,37.3089,0.185526,0.182747,0.185526
45,319,29,29,3,99.1022,0.377743,0,23,CW,0.48862,0.279156,0.48862,0.279156,0.562741,0,0,27.4915,27.667,0,0,37.4121,37.4734,0.184926,0.183512,0.184926
45,320,16,16,3,323.834,0.321768,0,23,CW,0.530841,0.255985,0.530841,0.255985,0.589339,1.22053e-42,1.22053e-42,27.1487,27.3463,1.66194e-42,1.66194e-42,37.0034,37.1452,0.189127,0.188471,0.189127
45,321,12,5,5,108.526,0.122712,1,23,CW,0.438554,0.563326,0.438554,0.563326,0.713909,3.74326e-24,1.53545e-37,27.1849,27.301,5.36003e-24,2.20058e-37,38.9887,39.0242,0.153046,0.101671,0.153046
45,322,8,2,3,81.9652,0.16819,0,23,CCW,0.440447,0.603685,0.440447,0.603685,0.747282,3.92067e-10,8.30238e-32,26.9284,26.9552,5.69058e-10,1.20495e-31,39.0953,39.1077,0.0807356,0.0790156,0.0807356
45,323,9,9,3,171.607,0.132059,0,23,CCW,0.248696,0.815944,0.248696,0.815944,0.853003,1.09996e-33,1.09996e-33,24.7491,24.8056,1.77367e-33,1.77367e-33,39.9254,39.9846,-0.00406285,-0.00406285,-0.000553835
45,324,5,5,3,85.1752,0.109411,0,23,CW,0.528643,0.256302,0.528643,0.256302,0.587498,1.878e-24,1.878e-24,27.2955,27.3672,2.55005e-24,2.55005e-24,37.0829,37.139,0.189059,0.188693,0.189059
45,325,9,4,3,68.3592,0.0919908,0,23,CCW,0.544382,0.376377,0.544382,0.376377,0.661824,6.04042e-21,1.26627e-33,28.4837,28.55,8.00721e-21,1.67855e-33,37.7721,37.8448,0.176855,0.175284,0.176855
45,326,2,2,3,704.6,0.0683438,0,23,CW,0.478474,0.332274,0.478474,0.332274,0.582532,3.92543e-10,3.92543e-10,26.9516,26.9992,5.44183e-10,5.44183e-10,37.3713,37.4207,0.184417,0.184091,0.184417
45,327,1,1,3,60,0.0143612,0,23,CCW,0.867509,0.139338,0.867509,0.139338,0.878628,26.2675,26.2675,26.2675,26.2675,36.2199,36.2199,36.2199,36.2199,0.149074,0.149074,0.149074
45,328,0,0,0,0,0.0107745,0,60,CCW,0,0,0.294026,0.841393,0.891287,0,0,0,0,0,0,0,0,0,0,0
45,329,1098,371,3,784.419,3.27573,1,24,CCW,0.324522,0.732606,0.324522,0.732606,0.801265,0,0,24.9007,26.8614,0,0,39.0974,39.6242,0.134263,0.0770813,0.134263
45,330,13076,1272,12,308.198,2.01286,1,24,CW,0.372296,0.684105,0.372296,0.684105,0.778848,0,0,25.6626,26.9949,0,0,39.5394,40.0249,0.180289,0.102421,0.180289
45,331,399,80,6,71.8071,0.276616,2,24,CCW,0.301181,0.838562,0.301181,0.838562,0.891008,0,0,24.1303,24.9362,0,0,39.8403,39.8829,0.149028,0.147323,0.149028
45,332,102,3,6,69.6936,0.0938237,0,24,CW,0.437964,0.566587,0.437964,0.566587,0.716124,5.44042e-16,0,27.1043,27.2871,7.79893e-16,0,38.9546,39.0743,0.153049,0.152402,0.153049
45,333,22,4,6,80.9042,0.208939,0,24,CW,0.425173,0.602813,0.425173,0.602813,0.73767,2.28816e-20,0,26.9932,27.021,3.31008e-20,0,39.0681,39.0816,0.139384,0.138808,0.139384
45,334,15,3,5,65.1144,0.145884,0,24,CCW,0.534912,0.393939,0.534912,0.393939,0.664319,5.76165e-16,1.97968e-40,28.7956,28.8551,7.6135e-16,2.61599e-40,38.0654,38.1141,0.223807,0.222954,0.223807
45,335,44,31,3,31.3635,0.0449531,3,24,CCW,0.353651,0.761239,0.353651,0.761239,0.839377,0,0,23.9472,25.0708,0,0,39.5986,39.6349,0.163611,0.0790943,0.163611
45,336,8,4,4,82.7594,0.111911,0,24,CW,0.345579,0.689957,0.345579,0.689957,0.771664,2.21878e-20,6.4558e-31,26.1653,26.2235,3.32489e-20,9.67761e-31,39.2446,39.2872,0.129828,0.128449,0.129828
45,337,12,4,3,64.8976,0.108596,0,24,CCW,0.365314,0.636189,0.365314,0.636189,0.733614,2.15537e-20,4.308e-37,25.4271,25.4705,3.31138e-20,6.61858e-37,39.0758,39.12,0.0807763,0.0799884,0.0807763
45,338,24806,3877,33,69.567,1.07841,3,25,CCW,0.382771,0.58578,0.382771,0.58578,0.699751,0,0,21.5809,27.328,0,0,39.1421,40.5912,0.223434,0.126303,0.223434
45,339,296,55,6,76.3851,0.328617,1,25,CCW,0.413662,0.695251,0.413662,0.695251,0.809005,0,0,26.1816,26.51,0,0,39.4426,39.4745,0.197134,0.153636,0.197134
45,340,47,47,3,219.27,0.0869711,2,25,CW,0.192222,0.882048,0.192222,0.882048,0.90275,0,0,23.2495,24.7334,0,0,39.8709,40.0642,0.130597,0.0847825,0.130597
45,341,5795,2054,4,56.7041,0.579936,3,26,CCW,0.488594,0.310249,0.488594,0.310249,0.578773,0,0,26.8787,28.0293,0,0,37.1757,37.7454,0.293503,0.243452,0.293503
45,342,3184,176,17,311.052,1.15575,1,26,CCW,0.214378,0.828944,0.214378,0.828944,0.856216,0,0,23.7661,24.5105,0,0,39.9594,40.1701,0.137448,0.119979,0.137448
45,343,342,115,4,169.841,0.679479,0,26,CCW,0.289508,0.779284,0.289508,0.779284,0.831323,0,0,24.3896,24.8213,0,0,39.825,40.1753,0.11539,0.0901287,0.11539
45,344,84,6,5,61.3529,0.193156,1,26,CW,0.654067,0.184216,0.654067,0.184216,0.679514,5.39054e-25,0,25.694,25.8104,7.54653e-25,0,36.01,36.0742,0.253042,0.247896,0.253042
45,345,228,55,4,143.46,0.575828,0,26,CW,0.639385,0.245875,0.639385,0.245875,0.685031,0,0,26.2599,26.8684,0,0,36.3814,36.6585,0.341674,0.309327,0.341674
45,346,22,10,5,148.253,0.153937,0,26,CCW,0.295497,0.841516,0.295497,0.841516,0.89189,2.46009e-32,1.23314e-43,24.2925,24.8585,3.98645e-32,2.00386e-43,39.8484,39.8787,0.151201,0.146448,0.151201
45,347,9,9,3,156.18,0.139623,0,26,CW,0.63491,0.251482,0.63491,0.251482,0.682901,8.66304e-31,8.66304e-31,26.7228,26.8071,1.18294e-30,1.18294e-30,36.5236,36.6018,0.336733,0.329231,0.336733
45,348,1,1,3,180.661,0.126893,0,26,CW,0.777406,0.159495,0.777406,0.159495,0.793598,26.1866,26.1866,26.1866,26.1866,35.877,35.877,35.877,35.877,0.152876,0.152876,0.152876
45,349,12,12,3,698.844,0.092875,0,26,CW,0.242329,0.903987,0.242329,0.903987,0.935904,4.80467e-35,4.80467e-35,0,24.0058,8.12508e-35,8.12508e-35,0,40.0118,0.127693,0,0.127693
45,350,1,1,3,60,0.0152191,0,26,CCW,0.483347,0.295459,0.483347,0.295459,0.566498,27.5322,27.5322,27.5322,27.5322,37.483,37.483,37.483,37.483,0.268394,0.268394,0.268394
45,351,4388,734,8,157.896,1.97172,0,27,CCW,0.386294,0.616036,0.386294,0.616036,0.727134,0,0,25.2247,26.8557,0,0,39.0068,40.0128,0.216008,0.165413,0.216008
45,352,8423,1591,6,60.5889,0.323213,5,27,CW,0.634856,0.213758,0.634856,0.213758,0.669877,0,0,25.5249,26.8619,0,0,36.1034,37.0604,0.329534,0.149453,0.329534
45,353,720,232,3,116.046,1.0716,0,27,CW,0.623849,0.224748,0.623849,0.224748,0.663098,0,0,25.9242,26.7051,0,0,36.2037,36.6665,0.326897,0.267881,0.326897
45,354,401,83,4,91.9185,0.650851,0,27,CW,0.216965,0.879341,0.216965,0.879341,0.905712,0,0,24.4681,24.6058,0,0,39.9031,39.9594,0.138168,0.131171,0.138168
45,355,25,9,5,65.6406,0.238835,0,27,CCW,0.432192,0.638139,0.432192,0.638139,0.770721,7.79908e-30,4.90454e-44,26.7442,26.8027,1.13951e-29,7.28675e-44,39.0794,39.1726,0.223623,0.221578,0.223623
45,356,3,3,3,85.053,0.160006,0,27,CW,0.690029,0.0493839,0.690029,0.0493839,0.691794,1.42594e-14,1.42594e-14,26.4188,26.4302,1.94255e-14,1.94255e-14,35.9899,36.0048,0.102659,0.101789,0.102659
45,357,3,3,3,93.1581,0.150974,0,27,CW,0.698658,0.0379813,0.698658,0.0379813,0.69969,1.4256e-14,1.4256e-14,26.4153,26.4178,1.94186e-14,1.94186e-14,35.9795,35.9857,0.0994812,0.0993343,0.0994812
45,358,12,12,3,124.496,0.14774,0,27,CCW,0.644268,0.21816,0.644268,0.21816,0.680202,7.64366e-34,7.64366e-34,26.0168,26.2464,1.06254e-33,1.06254e-33,36.263,36.3858,0.291354,0.280247,0.291354
45,359,28,14,5,1110.09,0.0968265,0,27,CW,0.284356,0.705479,0.284356,0.705479,0.760631,5.06694e-36,1.4013e-45,23.3831,24.3339,8.44457e-36,1.4013e-45,39.9733,40.1824,0.137045,0.128791,0.137045
45,360,1,1,3,64.4332,0.0912035,0,27,CW,0.290957,0.698758,0.290957,0.698758,0.756914,24.2135,24.2135,24.2135,24.2135,40.0427,40.0427,40.0427,40.0427,0.13687,0.13687,0.13687
45,361,28,28,3,1578.21,0.0654032,0,27,CW,0.282106,0.701738,0.282106,0.701738,0.75632,1.4013e-45,1.4013e-45,23.8787,24.2951,1.4013e-45,1.4013e-45,40.0066,40.1047,0.136521,0.132127,0.136521
45,362,2,2,3,730.417,0.0577417,0,27,CW,0.899433,0.20287,0.899433,0.20287,0.922028,6.12189e-09,6.12189e-09,26.2896,26.2971,8.3914e-09,8.3914e-09,36.0379,36.0437,0.083446,0.0820099,0.083446
45,363,18909,3290,7,196.714,4.37053,1,28,CCW,0.435378,0.520564,0.435378,0.520564,0.678632,0,0,24.9924,28.6483,0,0,39.0993,39.4983,0.307936,0.132225,0.307936
45,364,15380,1315,16,109.09,0.457659,5,28,CCW,0.85649,0.0980581,0.85649,0.0980581,0.862085,0,0,19.4452,26.2385,0,0,35.6033,36.2602,0.0861631,-0.00330046,0.0861631
45,365,35075,2561,25,72.0269,1.01574,2,28,CCW,0.301781,0.747148,0.301781,0.747148,0.805793,0,0,21.7199,25.5811,0,0,40.4684,40.529,0.14419,-0.0391064,0.14419
45,366,1987,1358,4,70.3494,0.586287,3,28,CCW,0.467022,0.488514,0.467022,0.488514,0.675837,0,0,26.4316,28.4471,0,0,38.4389,39.0156,0.285458,0.12665,0.285458
45,367,3203,542,6,140.829,1.58397,0,28,CCW,0.849336,0.070925,0.849336,0.070925,0.852292,0,0,25.1404,26.202,0,0,35.8148,36.1831,0.0316109,0.00378952,0.0316109
45,368,119,119,3,105.446,0.69873,0,28,CCW,0.401384,0.513827,0.401384,0.513827,0.652018,0,0,25.4715,26.2502,0,0,38.5423,39.1261,0.198205,0.166921,0.198205
45,369,48,48,3,104.669,0.465257,0,28,CCW,0.485116,0.296263,0.485116,0.296263,0.568427,0,0,27.2936,27.5933,0,0,37.3531,37.6306,0.272013,0.268492,0.272013
45,370,80,59,3,64.465,0.168816,2,28,CW,0.626444,0.29589,0.626444,0.29589,0.692808,0,0,27.33,28.2222,0,0,36.8439,36.9958,0.34889,0.21493,0.34889
45,371,12,7,3,228.284,0.25175,0,28,CW,0.330508,0.759633,0.330508,0.759633,0.828419,1.60763e-25,8.90739e-33,25.3006,25.414,2.5107e-25,1.39061e-32,39.607,39.6215,0.141144,0.135603,0.141144
45,372,126,42,3,49.5257,0.106921,2,28,CW,0.676717,0.0795098,0.676717,0.0795098,0.681372,0,0,26.2837,26.4759,0,0,35.9459,36.0636,0.0868897,0.0787964,0.0868897
45,373,45,21,3,85.2934,0.273112,0,29,CCW,0.516468,0.331847,0.516468,0.331847,0.61389,5.81314e-39,0,26.915,27.0454,8.00297e-39,0,37.1032,37.1701,0.248242,0.24525,0.248242
45,374,60,60,3,1360.29,0.190378,0,29,CCW,0.422568,0.419826,0.422568,0.419826,0.595666,0,0,26.9412,27.574,0,0,37.6616,37.9588,0.242996,0.232126,0.242996
45,375,235,235,3,1414.38,0.179299,0,29,CCW,0.368446,0.489294,0.368446,0.489294,0.612504,0,0,0,26.0901,0,0,0,39.1637,0.162958,0,0.162958
45,376,10,10,3,192.495,0.179287,0,29,CCW,0.267526,0.887321,0.267526,0.887321,0.926773,2.41474e-29,2.41474e-29,23.8261,24.4864,3.99327e-29,3.99327e-29,39.9231,39.9446,0.0592444,0.0564041,0.0592444
45,377,23,1,5,67.4098,0.168453,0,29,CCW,0.191596,0.880641,0.191596,0.880641,0.901243,23.0677,2.91722e-40,23.3573,24.4249,40.0667,4.89055e-40,39.9088,40.097,0.0271895,0.0271895,0.0271895
45,378,6,6,3,96.152,0.155681,0,29,CCW,0.384996,0.707532,0.384996,0.707532,0.805495,1.1662e-22,1.1662e-22,25.6555,25.9046,1.78691e-22,1.78691e-22,39.496,39.5101,0.107332,0.102573,0.107332
45,379,7,7,3,92.5502,0.141474,0,29,CCW,0.529584,0.318875,0.529584,0.318875,0.618176,1.1935e-24,1.1935e-24,26.8858,26.909,1.64645e-24,1.64645e-24,37.0994,37.1159,0.248836,0.248345,0.248836
45,380,4,4,3,93.6746,0.0843692,0,29,CCW,0.195206,0.882079,0.195206,0.882079,0.903421,2.07263e-17,2.07263e-17,23.483,24.2032,3.46957e-17,3.46957e-17,39.9584,40.049,0.0343975,0.0286957,0.0343975
45,381,3,1,3,0,0.0136826,0,29,CCW,0.454081,0.622202,0.454081,0.622202,0.770276,26.3582,1.28015e-13,26.3561,26.3582,39.1566,1.90181e-13,39.1566,39.1567,0.153468,0.153468,0.153468
45,382,9488,535,22,157.173,1.51929,0,30,CCW,0.376285,0.615115,0.376285,0.615115,0.72108,0,0,21.9114,26.6998,0,0,39.0852,40.4694,0.0620446,0.0312002,0.0620446
45,383,1548,450,3,71.2514,0.220189,4,30,CCW,0.529088,0.481098,0.529088,0.481098,0.715115,0,0,27.0657,28.241,0,0,38.5153,38.9244,0.200853,0.0902014,0.200853
45,384,283,60,4,193.822,0.735232,0,30,CCW,0.568419,0.401509,0.568419,0.401509,0.695924,0,0,28.3934,28.7311,0,0,38.2093,38.5893,0.206907,0.201845,0.206907
45,385,186,45,4,105.405,0.456294,0,30,CCW,0.611299,0.357108,0.611299,0.357108,0.707964,0,0,28.3381,28.6805,0,0,37.7622,38.0844,0.217628,0.212645,0.217628
45,386,423,42,10,103.341,0.442627,0,30,CW,0.225455,0.892809,0.225455,0.892809,0.920836,0,0,0,24.4415,0,0,0,39.965,-0.00484147,-0.00484147,-0.000802717
45,387,1236,289,3,44.9394,0.139376,3,30,CW,0.442783,0.602734,0.442783,0.602734,0.747894,0,0,25.7805,26.8973,0,0,39.135,39.245,0.114073,0.0313747,0.114073
45,388,79,19,3,94.3189,0.397931,0,30,CW,0.431978,0.667279,0.431978,0.667279,0.7949,2.13452e-36,0,25.7137,26.4142,3.24651e-36,0,39.3434,39.4511,0.0812654,0.0727275,0.0812654
45,389,91,25,7,28.7425,0.1016,3,30,CCW,0.358744,0.72776,0.358744,0.72776,0.811377,1.80789e-36,0,24.2084,25.1583,2.85829e-36,0,39.621,39.6477,0.0299107,-0.0228484,0.0299107
45,390,15,15,3,113.551,0.255577,0,30,CW,0.674752,0.0779256,0.674752,0.0779256,0.679237,2.05935e-33,2.05935e-33,26.2739,26.3782,2.81694e-33,2.81694e-33,35.9657,36.06,0.12692,0.123926,0.12692
45,391,44,13,3,149.06,0.236292,0,30,CCW,0.558068,0.410533,0.558068,0.410533,0.692804,1.41809e-31,0,28.4359,28.7032,1.90518e-31,0,38.2544,38.4971,0.207982,0.203858,0.207982
45,392,7,7,3,242.714,0.208906,0,30,CW,0.42917,0.668439,0.42917,0.668439,0.794353,8.12238e-24,8.12238e-24,25.9118,26.3426,1.223e-23,1.223e-23,39.3587,39.3961,0.0799937,0.0760356,0.0799937
45,393,2,2,3,63.4344,0.180829,0,30,CW,0.405193,0.705391,0.405193,0.705391,0.813485,2.38868e-08,2.38868e-08,25.6483,25.6483,3.67885e-08,3.67885e-08,39.5014,39.5014,0.0565501,0.0565501,0.0565501
45,394,392,117,7,1679.51,0.11282,1,30,CW,0.676713,0.125955,0.676713,0.125955,0.688335,0,0,25.91,26.512,0,0,35.8918,35.9886,0.177745,0.174543,0.177745
45,395,11,6,4,1619.83,0.0536918,0,30,CCW,0.426047,0.681405,0.426047,0.681405,0.803635,5.93648e-22,1.20042e-29,0,26.3865,8.91314e-22,1.80709e-29,0,39.4364,0.0768196,0,0.0768196
45,396,1,0,4,60,0.0176189,0,30,CCW,0.865179,0.143715,0.865179,0.143715,0.877034,0,26.008,26.008,26.008,0,36.2372,36.2372,36.2372,0,0,0
45,397,2,1,3,60,0.0140509,0,30,CW,0.505313,0.484137,0.505313,0.484137,0.699807,28.141,5.24147e-08,28.1389,28.141,38.8466,7.23575e-08,38.8466,38.8467,0.18397,0.18397,0.18397
